Composition,Crystal,Processing,GrainSize,Vicker,Tension0_Compression1,temperature,Yield_EXP,UTS_EXP,Elongation_EXP,Elongation_plastic_EXP,Youngs_EXP,Youngs_ROM_ORG,DOI,YEAR,TITLE,SOURCE,ReducedFormula,radius,radius_TC,Tm_ROM,volume,LattPara,CONC0,CONC1,CONC2,CONC3,CONC4,CONC5,CONC6,CONC7,CONC8,CONC9,CONC10,CONC11,CONC12,CONC13,CONC14,Sconf,sws,Bulk,Eform,Eform_str,Eform_BOKAS,Hmix_TC,Gmix_TC,Hmix_str_TC,Gmix_str_TC,bcc2hcp_Gmix_TC,bcc2hcp_Gmix_TC2CPA,bcc2hcp,amass,VEC,E_negativity,bcc2hcp_Gmix_TC_diff,Exp_Bulk_ROM,Exp_Shear_ROM,Exp_Youngs_ROM,Exp_Poisson_ROM,Exp_Surf_ROM,Cal_Surf_ROM,E_GBR_ROM,DOS_EF_ROM,E_USF_ROM,Exp_Az_ROM,b2h_ROM,D_Surf_GBR_ROM,density,radius_TC_DELTA,volume_DELTA,Exp_Shear_ROM_DELTA,Exp_Youngs_ROM_DELTA,radius_TC_DISTORT,radius_TC_DISTORT_Max,volume_DISTORT,volume_DISTORT_Max,Exp_Shear_DISTORT,Exp_Shear_DISTORT_Max,Exp_Youngs_DISTORT,Exp_Youngs_DISTORT_Max,ShearBurger,ShearBurger_Surf,ShearBurger_D_Surf_GBR,Surf_USF,DOS_VEC,Exp_Poisson_Comp,ElasticEnergy,SH_ratio,temp_ratio,sigma_y0,delta_Eb0,Yield_MC
Mn53Al37Cr53(FeNi)53,BCC+B2,CAST,,3.67500000,1,298.15000000,1170.00000000,,55.00000000,,,,10.1016/j.msea.2019.04.104,2019,The microstructure and mechanical properties of novel Al-Cr-Fe-Mn-Ni high-entropy alloys with trimodal distributions of coherent B2 precipitates,S4,Mn53Al37Cr53(FeNi)53,1.43769778,1.43305973,1679.30457831,12.28014068,2.90677297,0.21300000,0.14900000,0.21300000,0.21300000,0.21300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013799,2.66242136,203.37942421,-0.02451743,-0.01555488,-0.08619868,-0.07169246,-0.07254393,-0.06272991,-0.06358138,-0.04076093,0.03362293,-0.05132415,51.15004744,7.04417671,1.71855422,0.07438386,145.81526104,79.00000000,199.41365462,0.27550201,2.02353815,2.61765462,1.26846185,2.22786273,0.85645382,1.32973611,0.06384350,1.34919277,6.91659096,0.03406110,0.14594394,0.33425901,0.31179644,0.02449773,0.00700100,0.09500147,0.02630476,0.30487871,0.08331950,0.28801137,0.07979125,19.88697994,9.82782554,14.73990994,3.05638736,0.31627014,1.76053215,0.07648831,3.23213204,0.17754373,2557.04738649,2.33265269,1749.34199720
MnAlCrFeCoCuNi,FCC+BCC+Sec.,CAST,,,1,298.15000000,1005.00000000,,15.00000000,,,,10.1016/j.msea.2008.08.025,2008,"Effects of Mn, Ti and V on the microstructure and properties of AlCrFeCoNiCu high entropy alloy",S4,MnAlCrFeCoCuNi,1.43253154,1.42594456,1613.84857143,12.16067166,2.89731592,0.14300000,0.14300000,0.14300000,0.14300000,0.14300000,0.14300000,0.14300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00016777,2.66733415,175.34016484,0.08849387,0.06929336,-0.03930397,-0.02831668,-0.02968592,-0.04751720,-0.04888643,0.00961823,0.04204204,0.01759032,52.99046837,6.42857143,1.76285714,0.03531814,146.85714286,71.85714286,185.28571429,0.29285714,2.03314286,2.48385714,1.09100000,2.35352000,0.63442857,1.52225529,0.02373143,1.39285714,7.23585057,0.03517986,0.14802796,0.36201468,0.33351865,0.02525576,0.00700625,0.09552728,0.02610091,0.31146372,0.07429141,0.29444752,0.07209293,18.03002917,8.86805819,12.94463633,3.91510921,0.36610311,1.82828283,0.06041717,9.56152176,0.18474472,2492.62987028,2.17513010,1667.70342118
MnCrFeCoNi,FCC+BCC,CAST,0.40000000,4.06700000,1,298.15000000,1314.00000000,,,20.30000000,,,10.1016/j.jallcom.2018.10.168,2019,Microstructure and mechanical properties of FeCoCrNiMnAlx high-entropy alloys prepared by mechanical alloying and hot-pressed sintering,S4,MnCrFeCoNi,1.40650029,1.41422145,1801.20000000,11.63409043,2.85487749,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,2.61954083,230.32418384,0.05505080,0.02435741,0.01085192,-0.02072488,-0.03480299,-0.05141827,-0.06549638,0.01381816,0.07354443,0.12991747,56.08114800,8.00000000,1.76600000,0.05972627,162.40000000,85.80000000,219.40000000,0.27200000,2.24940000,2.84720000,1.27540000,2.74994800,0.81420000,1.30715740,0.05117000,1.57180000,8.00449346,0.01263969,0.04879624,0.17230507,0.13772357,0.00878364,0.00222573,0.03840524,0.00894387,0.11646451,0.03813893,0.09516934,0.03115599,21.21316141,9.43058656,13.49609455,3.49692950,0.34374350,1.74725275,0.01447840,12.05360587,0.16552854,637.99175850,1.15039615,331.56468237
Nb19Al196Cr196Fe196(CoNi)196,BCC,CAST,,5.57620000,1,298.15000000,1641.00000000,3285.00000000,,17.00000000,,182.00000000,10.1016/j.msea.2011.10.110,2012,Effect of Nb addition on the microstructure and properties of AlCoCrFeNi high-entropy alloy,S4,Nb19Al196Cr196Fe196(CoNi)196,1.44091624,1.42712727,1704.33705706,12.34870516,2.91217279,0.01900000,0.19600000,0.19600000,0.19600000,0.19600000,0.19600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00014411,2.69723602,189.48914892,0.00734633,-0.01190802,-0.08721930,-0.04611642,-0.04253228,-0.06537076,-0.06178663,-0.03794586,0.03491210,-0.03921705,51.29656757,7.15815816,1.77461461,0.07413085,153.91191191,74.29629630,192.11111111,0.29601602,2.17078779,2.47114615,1.16388188,2.16822967,0.64476677,1.38632178,0.06157532,1.30726426,6.89789022,0.04517315,0.17968531,0.38554916,0.35644934,0.03290909,0.00961006,0.12007644,0.03566184,0.34472286,0.10490057,0.32912651,0.10227297,18.73764192,8.63172440,14.33347674,3.83262022,0.30290329,1.84097372,0.17452417,5.32598779,0.17493605,3368.10565161,2.61072821,2381.16238198
Nb285Re142(MoW)285,BCC,CAST,,4.63540000,1,298.15000000,896.00000000,,10.40000000,7.08000000,,298.00000000,10.1016/j.jallcom.2018.11.111,2019,"Microstructure evolution, mechanical properties and strengthening mechanism of refractory high-entropy alloy matrix composites with addition of TaC",S4,Nb285Re142(MoW)285,1.57054216,1.56595483,3162.85155466,16.19428163,3.18760056,0.28600000,0.14200000,0.28600000,0.28600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011644,2.98279124,211.45790989,-0.06746459,-0.06746459,-0.06043031,-0.09903060,-0.10933957,-0.09903060,-0.10933957,0.02849763,0.23125058,0.40313148,133.05618084,5.85656971,2.02006018,0.28191113,267.66298897,118.25576730,307.49348044,0.32572718,3.18349248,3.49992778,1.81899699,1.60806670,1.18177031,0.82955423,0.32022482,1.68093079,13.64340464,0.02382148,0.07174219,0.45451890,0.44065903,0.01816334,0.00679094,0.05412605,0.02009229,0.42417285,0.16122722,0.40849602,0.15531778,32.64501380,10.25446551,19.42079588,2.96159732,0.27457484,1.96615842,0.04956235,3.71875568,0.09426620,1720.61948471,3.08730173,1269.75463583
Nb47Al190Cr190Fe190(CoNi)190,BCC+Sec.,CAST,,6.54640000,1,298.15000000,1959.00000000,3008.00000000,,11.00000000,,,10.1016/j.msea.2011.10.110,2012,Effect of Nb addition on the microstructure and properties of AlCoCrFeNi high-entropy alloy,S4,Nb47Al190Cr190Fe190(CoNi)190,1.44620270,1.43284879,1734.31374122,12.49088173,2.92330658,0.04700000,0.19100000,0.19100000,0.19100000,0.19100000,0.19100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00014862,2.71311946,189.11462525,0.03301263,0.01385967,-0.08751523,-0.03796867,-0.03296994,-0.05712163,-0.05212290,-0.05655037,0.02247049,-0.09585900,52.48942251,7.09628887,1.76960883,0.07901031,154.37311936,73.25576730,189.61384152,0.29899699,2.18466901,2.47727683,1.16577733,2.17074584,0.64560481,1.36211868,0.06841039,1.31149950,6.97795384,0.04961217,0.18919730,0.39414924,0.36409213,0.03625751,0.00924551,0.12754718,0.03417024,0.34845129,0.10065256,0.33225673,0.09817556,18.54585318,8.48909062,14.14095331,3.83714120,0.30589874,1.85305480,0.17672392,6.78870305,0.17191238,3588.53950564,2.70667853,2562.00345760
Nb90Al181Cr181Fe181(CoNi)181,BCC+Sec.,CAST,,7.32060000,1,298.15000000,2473.00000000,3170.00000000,,4.00000000,,,10.1016/j.msea.2011.10.110,2012,Effect of Nb addition on the microstructure and properties of AlCoCrFeNi high-entropy alloy,S4,Nb90Al181Cr181Fe181(CoNi)181,1.45434430,1.44223178,1780.48032161,12.71197328,2.94045354,0.09000000,0.18200000,0.18200000,0.18200000,0.18200000,0.18200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015228,2.73470495,188.53782772,0.05769835,0.03941596,-0.08648298,-0.07070569,-0.06985867,-0.08898808,-0.08814106,-0.02632136,0.06020373,0.00369627,54.32651807,7.00100503,1.76189950,0.08652509,155.08341709,71.65326633,185.76783920,0.30358794,2.20604724,2.48671859,1.16869648,2.17462094,0.64689548,1.32484389,0.07893697,1.31802211,7.09656677,0.05508298,0.20073094,0.40682109,0.37527679,0.04067407,0.00869273,0.13757568,0.03191493,0.35312571,0.09422442,0.33610948,0.09197345,18.24655778,8.27115461,13.84389354,3.84408097,0.31061554,1.87186296,0.18011171,3.83462787,0.16745481,3849.68748190,2.82167838,2778.57587270
NbVCrFeMo,BCC+Laves,CAST,,8.09480000,1,298.15000000,2663.00000000,,2.70000000,,,,10.1007/s40195-019-00935-x,2019,"Microstructure, Mechanical Properties, and Corrosion Behavior of MoNbFeCrV, MoNbFeCrTi, and MoNbFeVTi High-Entropy Alloys",S4,NbVCrFeMo,1.50247472,1.50110715,2364.00000000,14.11002965,3.04452334,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,2.84810863,208.94197156,0.14083959,0.16228247,0.02817411,-0.01662924,-0.03641179,0.00481364,-0.01496891,0.06173293,0.32962298,0.33912368,69.52579600,6.00000000,1.77600000,0.26789005,186.80000000,81.60000000,210.40000000,0.31600000,2.59880000,3.02040000,1.61200000,2.08392800,1.06820000,0.87798700,0.30317020,1.40840000,8.18215000,0.05372456,0.16162154,0.43102426,0.40703506,0.04154204,0.01100661,0.11984656,0.03176967,0.34805482,0.08339327,0.32378115,0.07755013,21.51493795,8.27879712,15.27615588,2.82756038,0.34732133,1.92397661,0.16635017,19.71615256,0.12612098,3406.38597254,3.14400870,2524.55444562
Ta10Ti130Nb419V120Cr120Mo199,BCC+Sec.,POWDER,0.07500000,7.26180000,1,298.15000000,2680.00000000,,,,,,10.1016/j.ijrmhm.2019.02.009,2019,"Fabrication, microstructure and mechanical property of a novel Nb-rich refractory high-entropy alloy strengthened by in-situ formation of dispersoids",S4,Ta10Ti130Nb419V120Cr120Mo199,1.56991999,1.56841537,2542.42885772,16.14209653,3.18417293,0.01000000,0.13000000,0.42000000,0.12000000,0.12000000,0.19900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012976,2.97681694,193.83731373,0.07734498,0.06932898,-0.00077770,-0.01954519,-0.04177478,-0.02756120,-0.04979078,0.15899914,0.33782111,0.36107521,78.56165733,5.18937876,1.71366733,0.25739382,180.26853707,66.95991984,175.59719439,0.34457916,2.60980461,2.96016132,1.35969940,2.45751363,0.89782665,0.75393238,0.28663327,1.60046192,8.08165098,0.04575223,0.12631451,0.56695886,0.53442418,0.03591221,0.01408215,0.10152992,0.03995525,0.36775357,0.14222688,0.34751285,0.13365596,18.46469771,7.07512648,11.53710528,3.29702990,0.47356606,2.05147452,0.11799375,16.87874691,0.11726975,2192.02613150,2.61368997,1550.19033058
Ta210Ti157Nb210(MoW)210,BCC,CAST,,4.85688000,1,298.15000000,1304.00000000,1593.00000000,,,,228.00000000,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,S4,Ta210Ti157Nb210(MoW)210,1.59430444,1.58847731,2966.14543631,16.96130376,3.23715188,0.21100000,0.15700000,0.21100000,0.21100000,0.21100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013821,3.02289218,214.30902532,-0.00547989,-0.01888176,-0.06632776,-0.05973890,-0.08856553,-0.07314076,-0.10196739,0.14117513,0.40010631,0.42532808,124.15076590,5.26379137,1.84752257,0.25893117,217.37111334,89.49648947,235.42828485,0.33053159,2.95937813,3.18243932,1.61194082,2.30108526,1.03342528,1.02753137,0.31705115,1.57049850,12.15456905,0.02188091,0.06199047,0.54151223,0.51465620,0.01710894,0.00417717,0.04939697,0.01219959,0.40386127,0.09790182,0.38936173,0.09356877,25.08994492,8.47811391,15.97578411,3.07950598,0.43715358,1.98744494,0.03502023,6.86239461,0.10051766,1087.18729844,2.23603307,733.95006054
Ta217Ti217Al130(VMo)217,BCC,CAST,,,1,298.15000000,962.00000000,1033.00000000,,,,173.00000000,10.4028/www.scientific.net/MSF.898.638,2017,Microstructure and Mechanical Properties of VTaTiMoAlsubx/sub Refractory High Entropy Alloys,S4,Ta217Ti217Al130(VMo)217,1.57215921,1.56472920,2363.32825651,16.11293043,3.18225401,0.21700000,0.21700000,0.13000000,0.21700000,0.21700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013714,2.96995968,174.32977131,0.00886457,-0.00964046,-0.11375785,-0.05973054,-0.07581496,-0.07823557,-0.09431999,0.05493938,0.22449353,0.20422897,85.20412272,4.73947896,1.69479960,0.16955415,170.58416834,65.13827655,174.15130261,0.33695391,2.51505411,2.78323046,1.19506513,3.07710501,0.72815932,1.10575976,0.18945129,1.58816533,8.78082802,0.03340070,0.09596761,0.52610188,0.50893579,0.02609385,0.00739567,0.07459746,0.02230051,0.34814669,0.10163425,0.34545107,0.09891881,17.95154111,7.13763614,11.30332010,3.82228228,0.64924964,2.01638155,0.05515365,5.42603231,0.12615683,1444.67823174,2.08901729,953.51705447
Ta235Ti235Nb235Al58V235,BCC,CAST,,,1,298.15000000,1330.00000000,,,,,130.00000000,10.1016/j.proeng.2012.03.043,2012,Microstructure and Compressive Properties of NbTiVTaAlx High Entropy Alloys,S4,Ta235Ti235Nb235Al58V235,1.58880584,1.58935852,2447.56769539,16.72417986,3.22199559,0.23500000,0.23500000,0.23500000,0.05800000,0.23500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013154,3.01362831,162.52065503,0.07823782,0.05819781,-0.03749373,-0.04250108,-0.06296848,-0.06254109,-0.08300850,0.04749320,0.19881328,0.18004489,89.31931647,4.64829659,1.56996994,0.15132008,154.41182365,47.66332665,130.04509018,0.35706413,2.54621743,2.73356413,1.06729760,3.56869760,0.59927856,1.01969809,0.17755849,1.66626653,8.86849561,0.03597180,0.10007851,0.24874938,0.25985033,0.02831010,0.00961497,0.08042899,0.02828748,0.18300883,0.05719413,0.18846551,0.05974264,13.29964118,5.22329358,7.98170096,4.56142489,0.76774309,2.11073015,0.05560959,7.57500054,0.12181481,1188.19418059,1.68207176,721.45742923
Ta235Ti58Nb235(MoW)235,BCC,CAST,,4.68734000,1,298.15000000,1109.00000000,1197.00000000,,,,242.00000000,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,S4,Ta235Ti58Nb235(MoW)235,1.59189541,1.58640157,3087.03707415,16.88015139,3.23198084,0.23500000,0.05800000,0.23500000,0.23500000,0.23500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013154,3.02255832,226.43452930,-0.02778432,-0.03273036,-0.06109148,-0.08090376,-0.10634776,-0.08584981,-0.11129380,0.15717998,0.45112178,0.48106768,133.14663036,5.41282565,1.88378758,0.29394180,230.38677355,94.86172345,249.51202405,0.33177355,3.06072144,3.26103006,1.75898798,1.97939228,1.10871242,1.01355290,0.36623246,1.50204208,13.09794723,0.02255912,0.06441679,0.51132966,0.48313435,0.01771194,0.00456159,0.05118548,0.01333377,0.40193879,0.11114302,0.38407900,0.10725359,26.55158308,8.67494268,17.67699012,2.94127673,0.36568558,1.99299735,0.03729797,5.01904461,0.09658128,1217.41068725,2.42439960,842.62594701
Ta238Ti238Al47(VMo)238,BCC,CAST,,,1,298.15000000,1021.00000000,1249.00000000,,,,183.00000000,10.4028/www.scientific.net/MSF.898.638,2017,Microstructure and Mechanical Properties of VTaTiMoAlsubx/sub Refractory High Entropy Alloys,S4,Ta238Ti238Al47(VMo)238,1.57116700,1.56822356,2500.14618619,16.17780525,3.18651915,0.23800000,0.23800000,0.04700000,0.23800000,0.23800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013015,2.97197059,183.76054198,0.03461927,0.01434375,-0.07682989,-0.00409099,-0.02096800,-0.02436652,-0.04124353,0.05146014,0.23975015,0.18672048,90.77464540,4.90590591,1.70291291,0.18829001,179.63363363,68.88288288,184.11611612,0.33570571,2.64470070,2.93480380,1.26768969,3.29957207,0.78347548,1.10439730,0.21375770,1.66711411,9.31739167,0.03456257,0.09922812,0.48718168,0.46942905,0.02715146,0.00834348,0.07825966,0.02450779,0.32178576,0.10301647,0.31823797,0.09987419,19.00896537,7.18756771,11.40231806,3.74587833,0.67257141,2.01071380,0.05897305,79.53703514,0.11925303,1591.34004131,2.26370881,1078.52170942
Ta2Ti2Nb2AlV2,BCC,CAST,,,1,298.15000000,1014.00000000,,,,,127.00000000,10.1016/j.proeng.2012.03.043,2012,Microstructure and Compressive Properties of NbTiVTaAlx High Entropy Alloys,S4,Ta2Ti2Nb2AlV2,1.58845271,1.58595446,2362.36888889,16.65041137,3.21725132,0.22200000,0.22200000,0.22200000,0.11100000,0.22200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013620,3.01113035,157.63909947,0.05855072,0.03963825,-0.06638701,-0.07139085,-0.08919361,-0.09030332,-0.10810607,0.04082081,0.18214874,0.16135917,85.81189540,4.55555556,1.57222222,0.14132793,150.00000000,46.44444444,126.66666667,0.35666667,2.46822222,2.64722222,1.03177778,3.41021111,0.57400000,1.02534156,0.16393367,1.61544444,8.55799288,0.03550992,0.09809513,0.27028200,0.28124673,0.02798922,0.00888242,0.07798572,0.02645666,0.20208669,0.05859152,0.20734244,0.06100830,12.94045038,5.24282225,8.01045832,4.61188540,0.74858293,2.10880829,0.05340398,4.50687840,0.12620806,1125.94754573,1.60921747,670.41166393
Ta2TiNb2(MoW)2,BCC,CAST,,4.71576000,1,298.15000000,1211.00000000,1578.00000000,,,,234.00000000,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,S4,Ta2TiNb2(MoW)2,1.59318035,1.58740094,3022.55555556,16.92340438,3.23473898,0.22200000,0.11100000,0.22200000,0.22200000,0.22200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013620,3.02255050,219.96699421,-0.01561968,-0.02507591,-0.06517558,-0.06943476,-0.09710842,-0.07889099,-0.10656465,0.14943627,0.42470401,0.45197072,128.34839111,5.33333333,1.86444444,0.27526774,223.44444444,92.00000000,242.00000000,0.33111111,3.00666667,3.21911111,1.68055556,2.15097778,1.06855556,1.02100878,0.34000000,1.53855556,12.59366368,0.02222504,0.06316765,0.52779298,0.50033570,0.01740837,0.00435968,0.05028249,0.01273762,0.40376176,0.10198841,0.38775410,0.09837453,25.77256844,8.57180768,16.75114580,3.01258189,0.40330833,1.99003322,0.03608306,5.92881701,0.09864169,1147.97618255,2.32440548,784.50285820
TaNbVMo,BCC,ANNEAL,200.00000000,4.93920000,1,298.15000000,1525.00000000,2400.00000000,21.00000000,,,186.00000000,10.3390/e18050189,2016,MoNbTaV Medium-Entropy Alloy,S4,TaNbVMo,1.57325327,1.57790369,2779.75000000,16.28921419,3.19381711,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,2.99839682,205.32711230,0.07391917,0.07391917,-0.03685273,-0.06304367,-0.09283018,-0.06304367,-0.09283018,0.12571561,0.39517179,0.41087947,105.18394000,5.25000000,1.72250000,0.26945618,200.50000000,69.50000000,187.00000000,0.35500000,2.85675000,3.06275000,1.52500000,2.73210000,0.88450000,0.95262425,0.32750000,1.53775000,10.72256517,0.03649748,0.10543039,0.49305513,0.46596231,0.02875402,0.00916877,0.08369820,0.02665721,0.32752484,0.10800722,0.31625867,0.10304423,19.22319093,6.72904207,12.50085575,3.46269079,0.52040000,2.10077519,0.08266877,5.26735437,0.10725785,1845.51251262,2.46555582,1283.70437335
TaNbVW,BCC,CAST,,,1,298.15000000,1530.00000000,1700.00000000,12.00000000,,,206.00000000,10.1016/j.msea.2016.07.102,2016,"NbTaV-(Ti,W) refractory high-entropy alloys: Experiments and modeling",S4,TaNbVW,1.57571513,1.57880639,2979.50000000,16.35533881,3.19813295,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.00486015,214.86274223,0.10226640,0.10226640,-0.01531263,-0.08539142,-0.11185496,-0.08539142,-0.11185496,0.12569989,0.40467178,0.41758356,127.15894000,5.25000000,1.77250000,0.27897189,210.00000000,78.25000000,207.50000000,0.34750000,3.02550000,3.20050000,1.66750000,2.65562500,0.97475000,0.97699250,0.35250000,1.53300000,12.91031229,0.03595027,0.10333228,0.62511316,0.58381420,0.02828990,0.00929376,0.08212607,0.02709501,0.38249272,0.12983271,0.36682703,0.12334922,21.67262376,7.16331970,14.13739319,3.28340600,0.50583333,2.06513410,0.08175054,4.16828545,0.10006713,1977.28095341,2.71894057,1413.36268420
TaTiNbAlV,BCC,CAST,,,1,298.15000000,993.00000000,,,,,122.00000000,10.1016/j.proeng.2012.03.043,2012,Microstructure and Compressive Properties of NbTiVTaAlx High Entropy Alloys,S4,TaTiNbAlV,1.58786041,1.58040615,2219.46400000,16.52716631,3.20929371,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00586017,149.45121299,0.03360432,0.01658310,-0.09449346,-0.10450658,-0.11636870,-0.12152780,-0.13338992,0.03242460,0.15699260,0.13930039,79.92885972,4.40000000,1.57600000,0.12456800,142.60000000,44.40000000,121.00000000,0.35600000,2.33740000,2.50240000,0.97220000,3.14438000,0.53160000,1.03480740,0.14108060,1.53020000,8.03072240,0.03459657,0.09486544,0.30170094,0.31265458,0.02727716,0.00769634,0.07371088,0.02344542,0.22683477,0.06189677,0.23191809,0.06302354,12.34022465,5.27946635,8.06445213,4.70729872,0.71463182,2.10559006,0.04970450,2.94544924,0.13433424,1027.29952263,1.49177124,590.13673067
TaTiNbV,BCC,CAST,,,1,298.15000000,1092.59000000,,,,,134.00000000,10.1016/j.proeng.2012.03.043,2012,Microstructure and Compressive Properties of NbTiVTaAlx High Entropy Alloys,S4,TaTiNbV,1.58919309,1.59611197,2541.00000000,16.80532736,3.22719834,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.02477135,167.87395756,0.16381953,0.14254301,0.02152685,0.01012169,-0.02704005,-0.01115483,-0.04831657,0.05394908,0.21622693,0.21755193,93.16569000,4.75000000,1.56750000,0.16227785,159.25000000,49.00000000,133.75000000,0.35750000,2.63175000,2.82825000,1.10625000,3.74250000,0.62700000,1.01350925,0.19250000,1.72200000,9.20573400,0.03652723,0.10229805,0.22215858,0.23360000,0.02857712,0.01043945,0.08302676,0.03032528,0.15774659,0.05446287,0.16359645,0.05717816,13.69469515,5.20364592,7.95278464,4.51076555,0.78789474,2.11284047,0.07052821,29.99023465,0.11733569,1259.44672567,1.76440680,780.23410766
TaTiNbVMo,BCC,CAST,,,1,298.15000000,1400.00000000,2450.00000000,,,,171.00000000,10.1016/j.jallcom.2016.11.188,2017,Mechanical properties of refractory high-entropy alloys: Experiments and modeling,S4,TaTiNbVMo,1.58154915,1.58210974,2612.00000000,16.55747024,3.21125401,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00264717,186.55895416,0.08220898,0.06518776,-0.04188117,-0.02507616,-0.05911743,-0.04209738,-0.07613865,0.09192118,0.29989523,0.31499836,93.72055200,5.00000000,1.68600000,0.20797405,181.80000000,64.40000000,172.80000000,0.34800000,2.70540000,2.95340000,1.29300000,3.19148000,0.78660000,0.99131280,0.24200000,1.66040000,9.39918610,0.03419062,0.09764275,0.50158885,0.48002975,0.02691082,0.00773561,0.07827236,0.02247522,0.30691031,0.09126058,0.30089934,0.08806922,17.90981743,6.62002566,10.78644750,3.75464022,0.63829600,2.06748466,0.06516612,14.44638403,0.11414625,1511.24161449,2.18307006,1012.31533486
TaTiNbVW,BCC,CAST,,,1,298.15000000,1420.00000000,1800.00000000,20.00000000,,,187.00000000,10.1016/j.msea.2016.07.102,2016,"NbTaV-(Ti,W) refractory high-entropy alloys: Experiments and modeling",S4,TaTiNbVW,1.58351864,1.58545023,2771.80000000,16.61093437,3.21470668,0.20000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013869,3.00842194,194.18745810,0.11196218,0.09494096,-0.02076050,-0.03433885,-0.06508676,-0.05136007,-0.08210798,0.09741425,0.31300087,0.31890537,111.30055200,5.00000000,1.72600000,0.21558662,189.40000000,71.40000000,189.20000000,0.34200000,2.84040000,3.06360000,1.40700000,3.13030000,0.85880000,1.01080740,0.26200000,1.65660000,11.12634827,0.03359385,0.09536824,0.64209844,0.60447557,0.02634246,0.00781161,0.07633544,0.02274168,0.35607643,0.10921817,0.34580288,0.10470298,19.87788603,6.99826997,11.99920683,3.56730321,0.62606000,2.03951368,0.06361750,11.19497718,0.10756548,1594.44807599,2.36871148,1095.92737549
